feature,route,pageClass,pageFile,headerBehavior,headerVariant,archetype,screenLevel,expectedArchetype,screenLevelMismatch,usesVitHeader,usesVitTopChrome,customHeaderClass,noHeaderReason,statusBannerPlacement,statusBannerCondition,offlineBannerState,expectedActionCount,exceptionReason,issue
"trade_compliance","AppRoutePaths.tradeMarginMarketDataAnalytics","MarketDataAnalyticsPage","flutter_app/lib/features/trade_compliance/presentation/pages/execution/market_data_analytics_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","'/trade/copy-audit-log/:copyId'","CopyAuditLogPage","flutter_app/lib/features/trade_copy/presentation/pages/safety/copy_audit_log_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"trade_copy","'/trade/copy-performance/:copyId'","CopyPerformancePage","flutter_app/lib/features/trade_copy/presentation/pages/analytics/copy_performance_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","'/trade/copy-performance/:copyId/attribution'","PerformanceAttributionPage","flutter_app/lib/features/trade_copy/presentation/pages/analytics/performance_attribution_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","'/trade/copy-provider/:providerId'","CopyProviderDetailPage","flutter_app/lib/features/trade_copy/presentation/pages/provider/copy_provider_detail_page.dart","fixed_vit_header","vit_header_default_with_actions","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","'/trade/copy-provider/:providerId/assessment'","PreCopyAssessmentPage","flutter_app/lib/features/trade_copy/presentation/pages/flow/pre_copy_assessment_page.dart","fixed_vit_header","vit_header_default_with_actions","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","'/trade/copy-provider/:providerId/configuration'","CopyConfigurationPage","flutter_app/lib/features/trade_copy/presentation/pages/flow/copy_configuration_page.dart","fixed_vit_header","vit_header_default_with_actions","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","'/trade/copy-provider/:providerId/confirmation'","CopyConfirmationPage","flutter_app/lib/features/trade_copy/presentation/pages/flow/copy_confirmation_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","'/trade/trader/:traderId'","TraderProfilePage","flutter_app/lib/features/trade_copy/presentation/pages/provider/trader_profile_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.demoCopyCard","CopyTradingCardDemo","flutter_app/lib/features/trade_copy/presentation/pages/hub/copy_trading_card_demo.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopyActive","ActiveCopiesPage","flutter_app/lib/features/trade_copy/presentation/pages/hub/active_copies_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"trade_copy","AppRoutePaths.tradeCopyComparison","ProviderComparisonPage","flutter_app/lib/features/trade_copy/presentation/pages/provider/provider_comparison_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"trade_copy","AppRoutePaths.tradeCopyDisputeResolution","DisputeResolutionPage","flutter_app/lib/features/trade_copy/presentation/pages/safety/dispute_resolution_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopyEducation","CopyEducationPage","flutter_app/lib/features/trade_copy/presentation/pages/safety/copy_education_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopyLeaderboard","ProviderLeaderboardPage","flutter_app/lib/features/trade_copy/presentation/pages/provider/provider_leaderboard_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopyNotifications","CopyNotificationsPage","flutter_app/lib/features/trade_copy/presentation/pages/hub/copy_notifications_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L1_utilityHub","detail","no","yes","no","-","-","none","none","none","1","-","-"
"trade_copy","AppRoutePaths.tradeCopyProviderApply","ProviderApplicationPage","flutter_app/lib/features/trade_copy/presentation/pages/provider/provider_application_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopyProviderGovernance","ProviderGovernancePage","flutter_app/lib/features/trade_copy/presentation/pages/provider/provider_governance_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopyRiskAnalysis","PortfolioRiskAnalysisPage","flutter_app/lib/features/trade_copy/presentation/pages/analytics/portfolio_risk_analysis_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopySafety","SafetyEducationPage","flutter_app/lib/features/trade_copy/presentation/pages/safety/safety_education_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopySafetyCenter","CopySafetyCenterPage","flutter_app/lib/features/trade_copy/presentation/pages/safety/copy_safety_center_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_sectionHub","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopySettings","CopySettingsPage","flutter_app/lib/features/trade_copy/presentation/pages/hub/copy_settings_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_copy","AppRoutePaths.tradeCopyTrading","CopyTradingPage","flutter_app/lib/features/trade_copy/presentation/pages/hub/copy_trading_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_terminal","'/trade/advanced-chart/:pairId'","AdvancedChartPage","flutter_app/lib/features/trade_terminal/presentation/pages/tools/advanced_chart_page.dart","no_top_header","no_top_header","fullscreenTool","L3_fullscreenTool","fullscreenTool","no","no","no","-","Fullscreen chart workspace; navigation must be provided in the tool UI.","none","none","none","0","Fullscreen chart workspace; navigation must be provided in the tool UI.","-"
"trade_terminal","AppRoutePaths.tradeAdvancedTools","AdvancedToolsDemoPage","flutter_app/lib/features/trade_terminal/presentation/pages/tools/advanced_tools_demo_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_terminal","AppRoutePaths.tradeExecutionQuality","ExecutionQualityDemoPage","flutter_app/lib/features/trade_terminal/presentation/pages/tools/execution_quality_demo_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_terminal","AppRoutePaths.tradeMarginAdvancedAnalytics","AdvancedAnalyticsPage","flutter_app/lib/features/trade_terminal/presentation/pages/tools/advanced_analytics_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_terminal","AppRoutePaths.tradeMarginAdvancedDemo","AdvancedTradingDemoPage","flutter_app/lib/features/trade_terminal/presentation/pages/tools/advanced_trading_demo_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"trade_terminal","AppRoutePaths.tradeRiskManagement","RiskManagementDemoPage","flutter_app/lib/features/trade_terminal/presentation/pages/tools/risk_management_demo_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","'${AppRoutePaths.walletDeposit}/:asset'","DepositTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/deposit_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","'${AppRoutePaths.walletWithdraw}/:asset'","WithdrawTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/withdraw_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","'/wallet/asset/:assetId'","AssetDetailTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/asset_detail_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","'/wallet/transaction/:txId'","TransactionDetailTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_detail_tablet_page.dart","fixed_vit_header","vit_header_default_with_actions","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.wallet","WalletPage","flutter_app/lib/features/wallet/presentation/phone/pages/wallet_page.dart","auto_hide_header","vit_top_chrome_rootModule","rootModule","L1_primaryTabRoot","rootModule","no","no","yes","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletAddressBook","AddressBookTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/address_book_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletAddressBookAdd","AddressAddTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/address_add_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletBuyCrypto","BuyCryptoTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/buy_crypto_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L1_utilityHub","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletDeposit","DepositTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/deposit_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletDustConverter","DustConverterPage","flutter_app/lib/features/wallet/presentation/pages/assets/dust_converter_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletGasOptimizer","WalletGasOptimizerTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_gas_optimizer_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletHealthScore","WalletHealthScoreTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_health_score_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletHistory","TransactionHistoryTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_history_tablet_page.dart","fixed_vit_header","vit_header_default_with_actions","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletLimits","WithdrawLimitsTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/withdraw_limits_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletMultiManager","WalletMultiManagerTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_multi_manager_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletNetworkStatus","NetworkStatusPage","flutter_app/lib/features/wallet/presentation/pages/tools/network_status_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletPendingDeposits","PendingDepositsTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/pending_deposits_tablet_page.dart","fixed_vit_header","vit_header_default_with_actions","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletPortfolioAnalytics","PortfolioAnalyticsTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/portfolio_analytics_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletTokenApproval","WalletTokenApprovalTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_token_approval_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletTransfer","TransferTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/transfer_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"wallet","AppRoutePaths.walletWithdraw","WithdrawTabletPage","flutter_app/lib/features/wallet/presentation/tablet/pages/withdraw_tablet_page.dart","fixed_vit_header","vit_header_default_title_subtitle","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
