feature,file,vit_card_count,fixed_height_count,strip_fixed_count,suggested_tier,tier_a_violations,padding_token_debt,skeleton_drift,status,notes
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_escrow_detail_timeline_actions.dart,3,0,0,D,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_my_orders_page_sections.dart,3,0,0,D,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_content_cards.dart,6,0,0,C,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_page_state.dart,3,0,0,C,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_proof_widgets.dart,4,2,0,D,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/orders/p2p_order_rate_widgets.dart,3,0,0,D,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_actions_history.dart,1,0,0,D,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_balances.dart,1,0,0,D,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_hero.dart,1,1,0,D,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_transfer_confirm.dart,1,0,0,D,0,0,0,pass,-
p2p_orders,flutter_app/lib/features/p2p_orders/presentation/widgets/wallet/p2p_wallet_transfer_form.dart,2,1,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_2fa_settings_page.dart,1,0,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_aml_screening_page.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_anti_phishing_code_page.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_blacklist_add_page.dart,2,1,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_compliance_overview_page.dart,1,0,0,E,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_contribution_history_page.dart,3,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_device_management_page.dart,1,0,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_e2e_info_page.dart,5,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_fraud_prevention_page.dart,1,0,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_large_transaction_justification_page.dart,1,1,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_limit_tracker_page.dart,2,0,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_reviews_page.dart,2,0,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_risk_assessment_page.dart,1,0,0,E,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_security_center_page.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_source_of_funds_page.dart,1,1,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/phone/pages/security/p2p_suspicious_activity_page.dart,4,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_2fa_settings_page_common.dart,1,0,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_2fa_settings_page_sections.dart,5,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_achievements_page_common.dart,1,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_achievements_page_sections.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_anti_phishing_code_page_sections.dart,3,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_blacklist_common.dart,1,0,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_blacklist_entries.dart,1,0,0,E,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_blacklist_summary_filters.dart,1,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_device_management_cards.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_device_management_overview.dart,1,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_device_management_tips.dart,1,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_fraud_checklist_actions.dart,5,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_fraud_common.dart,1,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_fraud_score_patterns.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_login_history_events.dart,1,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_login_history_summary_filters.dart,1,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_report_merchant_reasons_details.dart,2,0,0,E,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_report_merchant_summary_actions.dart,2,0,0,C,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_security_center_actions_events.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_security_center_score_features.dart,4,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_tax_reporting_page_common.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_tax_reporting_page_sections.dart,2,1,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_transaction_limits_page_common.dart,2,0,0,D,0,0,0,pass,-
p2p_security,flutter_app/lib/features/p2p_security/presentation/widgets/security/p2p_transaction_limits_page_sections.dart,3,0,0,D,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/phone/pages/hub/predictions_home_page.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/phone/pages/portfolio/predictions_portfolio_page.dart,1,0,0,E,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_advanced_chart_analysis.dart,4,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_advanced_chart_indicators.dart,3,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_advanced_chart_overview.dart,4,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_chart.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_detail_tabs.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_header.dart,2,0,0,E,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_order_book.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_quick_links.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_related_arena.dart,3,0,0,E,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_stats_position.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_trade_controls.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_event_detail_trade_panel.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/event/prediction_order_receipt_page_sections.dart,5,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/phone/predictions_breaking_page_common.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/phone/predictions_breaking_page_sections.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/phone/predictions_home_events.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/phone/predictions_home_highlights.dart,2,0,0,D,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/phone/predictions_rewards_arena_common.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/phone/predictions_rewards_hero_filters.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/phone/predictions_rewards_table.dart,3,1,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/phone/predictions_search_page_common.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_market_maker_earnings.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_market_maker_positions.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_market_maker_provide.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_market_maker_returns.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_portfolio_analyzer_overview.dart,2,0,0,E,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_portfolio_analyzer_performance.dart,3,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_portfolio_analyzer_risk.dart,3,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_portfolio_history.dart,1,0,0,E,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_portfolio_orders.dart,2,1,0,E,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_portfolio_positions.dart,1,0,0,E,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_risk_calculator_analysis.dart,3,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_risk_calculator_form.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/portfolio/prediction_risk_calculator_scenarios_guide.dart,3,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_data_integration_common.dart,1,1,0,D,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_data_integration_keys_webhooks.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_data_integration_sources.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_event_calendar_events.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_event_calendar_notifications.dart,3,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_social_analysis_share.dart,6,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_social_comment_list.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_social_header_comments.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_tournaments_detail.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_tournaments_empty_leaderboard.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_tournaments_list.dart,1,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/prediction_tournaments_stats.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/predictions_global_activity_widgets.dart,1,0,0,D,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/predictions_leaderboard_podium_rankings.dart,2,0,0,C,0,0,0,pass,-
predictions,flutter_app/lib/features/predictions/presentation/widgets/social/predictions_leaderboard_rows_wins.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/phone/pages/edit_profile_page.dart,3,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/phone/pages/profile_home_arena_stats.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/phone/pages/profile_home_hero.dart,1,0,0,D,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/phone/pages/profile_home_legal_accordion.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/phone/pages/profile_home_menu_actions.dart,4,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/phone/pages/profile_home_vip_prediction.dart,2,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/tablet/pages/profile_tablet_utility_page.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/tablet/widgets/profile_tablet_master_shell.dart,1,0,0,E,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/activity_log_page_common.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/activity_log_page_sections.dart,2,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/api_management_docs.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/api_management_key_controls.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/api_management_keys.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/device_management_page_sections.dart,3,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/kyc_details_privacy.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/kyc_status_levels.dart,3,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/profile_api_key_create_form.dart,3,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/profile_api_key_create_result.dart,2,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_cards.dart,1,0,0,E,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_create.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_primitives.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_summary.dart,1,0,0,D,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/profile_vip_benefits.dart,2,0,0,E,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/profile_vip_overview.dart,4,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/security_page_common.dart,2,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/security_page_sections.dart,4,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/settings_page_common.dart,1,0,0,D,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/settings_page_sections.dart,4,0,0,E,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_account_footer_actions.dart,2,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_account_hero.dart,2,1,0,E,0,0,0,warn,fixed_height_baseline
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_activity_pane.dart,3,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_api_create_pane.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_api_create_pane_sections.dart,7,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_api_pane_sections.dart,4,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_devices_pane_sections.dart,3,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_discovery_panel.dart,2,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_edit_pane.dart,3,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_kyc_pane.dart,5,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_legal_accordion_panel.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_menu_panel.dart,1,0,0,E,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_product_hub_panel.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_security_pane.dart,7,0,0,E,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_security_summary.dart,1,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_settings_pane.dart,5,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_status_content.dart,3,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_sub_accounts_pane_sections.dart,4,0,0,C,0,0,0,pass,-
profile,flutter_app/lib/features/profile/presentation/widgets/tablet/profile_vip_pane.dart,7,1,0,C,0,0,0,warn,fixed_height_baseline
profile,flutter_app/lib/features/profile/presentation/widgets/vip_history_widgets.dart,1,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/phone/pages/referral_history_page.dart,1,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/phone/pages/referral_home_page_common.dart,2,0,0,E,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/phone/pages/referral_home_page_hero_sections.dart,6,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/phone/pages/referral_home_page_reward_sections.dart,6,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/phone/pages/referral_home_page_section_cards.dart,6,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/phone/pages/referral_rewards_page_dispute_widgets.dart,3,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/phone/pages/referral_rewards_page_ledger_sections.dart,2,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/phone/pages/referral_rewards_page_state.dart,2,0,0,D,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/widgets/referral_history_page_common.dart,1,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/widgets/referral_rules_page_common.dart,1,0,0,C,0,0,0,pass,-
referral,flutter_app/lib/features/referral/presentation/widgets/referral_rules_page_sections.dart,2,0,0,E,0,0,0,pass,-
rewards,flutter_app/lib/features/rewards/presentation/widgets/rewards_hub_components.dart,2,0,0,C,0,0,0,pass,-
rewards,flutter_app/lib/features/rewards/presentation/widgets/rewards_hub_hero_section.dart,1,0,0,C,0,0,0,pass,-
rewards,flutter_app/lib/features/rewards/presentation/widgets/rewards_hub_task_section.dart,3,0,0,C,0,0,0,pass,-
support,flutter_app/lib/features/support/presentation/widgets/announcements_list_widgets.dart,1,0,0,C,0,0,0,pass,-
support,flutter_app/lib/features/support/presentation/widgets/help_center_hero_actions.dart,1,0,0,D,0,0,0,pass,-
support,flutter_app/lib/features/support/presentation/widgets/help_center_sections.dart,2,0,0,C,0,0,0,pass,-
support,flutter_app/lib/features/support/presentation/widgets/support_context_card.dart,1,0,0,C,0,0,0,pass,-
support,flutter_app/lib/features/support/presentation/widgets/support_faq_common.dart,1,0,0,C,0,0,0,pass,-
support,flutter_app/lib/features/support/presentation/widgets/support_tickets.dart,2,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/phone/pages/hub/orders_history_page.dart,1,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/phone/pages/hub/position_dashboard_page.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/phone/pages/hub/trade_history_export_page.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/phone/pages/hub/trade_settings_page.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/phone/pages/margin/margin_trading_page.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,3,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/convert/convert_page_amount_widgets.dart,2,1,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/convert/convert_page_sections.dart,1,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/convert/convert_page_widgets.dart,1,1,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/futures/futures_page_state.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/futures/leverage_header_hero_risk.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/futures/leverage_impact_confirm.dart,2,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_hub_cards.dart,4,1,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_hub_hero_nav.dart,2,1,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_hub_widgets.dart,1,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_shared_helpers.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/margin/margin_trading_simple_form.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/order_receipt_page_common.dart,3,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/order_receipt_page_sections.dart,1,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/orders_history_page_sections.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/position_dashboard_page_common.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/position_dashboard_page_sections.dart,2,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/trade_history_export_footer.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/trade_history_export_selectors_includes.dart,3,2,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/trade_history_export_summary_sections.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/trade_settings_page_common.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/trade_settings_page_sections.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/phone/vit_trade_confirm_sheet.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/tablet/order_receipt_page_common.dart,3,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/tablet/order_receipt_page_sections.dart,1,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/tablet/trade_status_content.dart,5,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/tablet/trade_ticker_strip.dart,1,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/tablet/vit_trade_confirm_sheet.dart,1,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/backtest/bot_backtesting_widgets.dart,3,1,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/backtest/bot_optimization_page_sections.dart,6,1,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/backtest/bot_strategy_compare_recommendations_common.dart,3,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/backtest/bot_strategy_compare_selection.dart,2,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_drawdown_analyzer_page_common.dart,2,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_drawdown_analyzer_page_sections.dart,1,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_equity_curve_analysis_painters.dart,2,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_equity_curve_charts_cards.dart,2,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_history_page_common.dart,3,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_history_page_sections.dart,1,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_performance_charts_strategy.dart,4,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_performance_metrics_summary.dart,3,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_portfolio_dashboard_page_common.dart,1,0,0,C,0,0,0,pass,-
trade_bots,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_portfolio_dashboard_page_sections.dart,4,0,0,C,0,0,0,pass,-
