module,classification,route_path_symbol,route_path_token,route_name_symbol,route_name_token,builder_evidence,source_file,source_line
trade_compliance,real_page,'${AppRoutePaths.tradeCopyTargetMarketDefinition}/:productId','${AppRoutePaths.tradeCopyTargetMarketDefinition}/:productId',AppRouteNames.sc415TargetMarketDefinitionDetail,sc415TargetMarketDefinitionDetail,TargetMarketDefinitionPage,lib/app/router/route_groups/trade_compliance_routes.dart,68
trade_compliance,real_page,'/trade/copy-trading/complaint-tracking/:complaintId','/trade/copy-trading/complaint-tracking/:complaintId',AppRouteNames.sc416ComplaintTrackingDetail,sc416ComplaintTrackingDetail,ComplaintTrackingPage,lib/app/router/route_groups/trade_compliance_routes.dart,136
trade_compliance,real_page,AppRoutePaths.tradeCopyArmIntegrationStatus,tradeCopyArmIntegrationStatus,AppRouteNames.sc095ArmIntegrationStatus,sc095ArmIntegrationStatus,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,33
trade_compliance,real_page,AppRoutePaths.tradeCopyAuditTrail,tradeCopyAuditTrail,AppRouteNames.sc115AuditTrail,sc115AuditTrail,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,149
trade_compliance,real_page,AppRoutePaths.tradeCopyBestExecutionReports,tradeCopyBestExecutionReports,AppRouteNames.sc096BestExecutionReports,sc096BestExecutionReports,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,38
trade_compliance,real_page,AppRoutePaths.tradeCopyCassReconciliation,tradeCopyCassReconciliation,AppRouteNames.sc103CassReconciliation,sc103CassReconciliation,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,81
trade_compliance,real_page,AppRoutePaths.tradeCopyClientCategorization,tradeCopyClientCategorization,AppRouteNames.sc099ClientCategorization,sc099ClientCategorization,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,53
trade_compliance,real_page,AppRoutePaths.tradeCopyClientMoneyProtection,tradeCopyClientMoneyProtection,AppRouteNames.sc102ClientMoneyProtection,sc102ClientMoneyProtection,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,76
trade_compliance,real_page,AppRoutePaths.tradeCopyClientOptUpRequest,tradeCopyClientOptUpRequest,AppRouteNames.sc411ClientOptUpRequest,sc411ClientOptUpRequest,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,159
trade_compliance,real_page,AppRoutePaths.tradeCopyComplaintSubmission,tradeCopyComplaintSubmission,AppRouteNames.sc112ComplaintSubmission,sc112ComplaintSubmission,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,126
trade_compliance,real_page,AppRoutePaths.tradeCopyComplaintTrackingBase,tradeCopyComplaintTrackingBase,AppRouteNames.sc113ComplaintTracking,sc113ComplaintTracking,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,131
trade_compliance,real_page,AppRoutePaths.tradeCopyComplaintsHandling,tradeCopyComplaintsHandling,AppRouteNames.sc111ComplaintsHandling,sc111ComplaintsHandling,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,121
trade_compliance,real_page,AppRoutePaths.tradeCopyExAnteCosts,tradeCopyExAnteCosts,AppRouteNames.sc105ExAnteCosts,sc105ExAnteCosts,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,91
trade_compliance,real_page,AppRoutePaths.tradeCopyExPostCostsReport,tradeCopyExPostCostsReport,AppRouteNames.sc107ExPostCostsReport,sc107ExPostCostsReport,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,101
trade_compliance,real_page,AppRoutePaths.tradeCopyExecutionVenueAnalysis,tradeCopyExecutionVenueAnalysis,AppRouteNames.sc097ExecutionVenueAnalysis,sc097ExecutionVenueAnalysis,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,43
trade_compliance,real_page,AppRoutePaths.tradeCopyInvestorCompensation,tradeCopyInvestorCompensation,AppRouteNames.sc104InvestorCompensation,sc104InvestorCompensation,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,86
trade_compliance,real_page,AppRoutePaths.tradeCopyKidGenerator,tradeCopyKidGenerator,AppRouteNames.sc108KidGenerator,sc108KidGenerator,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,106
trade_compliance,real_page,AppRoutePaths.tradeCopyOmbudsmanReferral,tradeCopyOmbudsmanReferral,AppRouteNames.sc114OmbudsmanReferral,sc114OmbudsmanReferral,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,144
trade_compliance,real_page,AppRoutePaths.tradeCopyPerformanceScenarios,tradeCopyPerformanceScenarios,AppRouteNames.sc109PerformanceScenarios,sc109PerformanceScenarios,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,111
trade_compliance,real_page,AppRoutePaths.tradeCopyProductGovernance,tradeCopyProductGovernance,AppRouteNames.sc100ProductGovernance,sc100ProductGovernance,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,58
trade_compliance,real_page,AppRoutePaths.tradeCopyRegulatoryDisclosures,tradeCopyRegulatoryDisclosures,AppRouteNames.sc084RegulatoryDisclosures,sc084RegulatoryDisclosures,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,18
trade_compliance,real_page,AppRoutePaths.tradeCopyRegulatoryInspectionReady,tradeCopyRegulatoryInspectionReady,AppRouteNames.sc116RegulatoryInspectionReady,sc116RegulatoryInspectionReady,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,154
trade_compliance,real_page,AppRoutePaths.tradeCopyRegulatoryReportsDashboard,tradeCopyRegulatoryReportsDashboard,AppRouteNames.sc094RegulatoryReportsDashboard,sc094RegulatoryReportsDashboard,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,28
trade_compliance,real_page,AppRoutePaths.tradeCopyRiskIndicatorExplainer,tradeCopyRiskIndicatorExplainer,AppRouteNames.sc110RiskIndicatorExplainer,sc110RiskIndicatorExplainer,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,116
trade_compliance,real_page,AppRoutePaths.tradeCopyRiyCalculator,tradeCopyRiyCalculator,AppRouteNames.sc106RiyCalculator,sc106RiyCalculator,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,96
trade_compliance,real_page,AppRoutePaths.tradeCopySlippageMonitoring,tradeCopySlippageMonitoring,AppRouteNames.sc098SlippageMonitoring,sc098SlippageMonitoring,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,48
trade_compliance,real_page,AppRoutePaths.tradeCopyTargetMarketDefinition,tradeCopyTargetMarketDefinition,AppRouteNames.sc101TargetMarketDefinition,sc101TargetMarketDefinition,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,63
trade_compliance,real_page,AppRoutePaths.tradeCopyTransactionReporting,tradeCopyTransactionReporting,AppRouteNames.sc093TransactionReporting,sc093TransactionReporting,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,23
trade_compliance,real_page,AppRoutePaths.tradeMarginLiveMarketDataAnalytics,tradeMarginLiveMarketDataAnalytics,AppRouteNames.sc091LiveMarketDataAnalytics,sc091LiveMarketDataAnalytics,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,169
trade_compliance,real_page,AppRoutePaths.tradeMarginMarketDataAnalytics,tradeMarginMarketDataAnalytics,AppRouteNames.sc089MarketDataAnalytics,sc089MarketDataAnalytics,real_page,lib/app/router/route_groups/trade_compliance_routes.dart,164
